transaction_id,user_id,merchant_category,amount,timestamp,days_employed,is_disputed,feature_0,feature_1,feature_2,feature_3,feature_4,label
5791,114,fuel,95.56,1701406546,-1613,0,0.2171,-0.3001,-0.2834,-0.5774,-0.0813,0
5792,138,restaurant,154.13,1702501469,-3567,1,-0.6555,1.4262,-0.917,-0.2007,0.9099,1
5793,87,clothing,13.78,1700617064,-365243,0,-0.3747,-2.5117,2.1962,0.6485,1.1822,0
5794,48,fuel,23.8,1700737679,-1571,0,-0.8402,0.548,-0.3811,0.4525,-0.4622,0
5795,148,restaurant,63.91,1701954078,-5026,0,1.3846,0.2486,-0.0537,0.0624,-0.4271,0
5796,114,restaurant,357.85,1701486709,-1040,0,-0.4828,1.5963,-1.2865,1.0603,-0.9276,0
5797,193,grocery,31.58,1700354489,-365243,0,-0.6207,0.5208,-0.4845,-0.0036,-0.7508,0
5798,62,restaurant,21.22,1700899355,-1426,0,0.5496,-1.107,0.2837,1.3758,1.5265,0
5799,103,pharmacy,24.93,1700869891,-6438,0,1.4203,-1.4275,0.371,1.1892,0.6657,0
5800,82,clothing,123.15,1700244361,-4082,0,-1.6541,-1.2937,0.2227,0.5914,0.573,0
5801,102,electronics,246.14,1700735922,-171,0,-0.0339,-0.4215,-1.0326,0.1816,2.3178,0
5802,155,electronics,23.49,1701482988,-5152,1,1.3589,-0.2604,0.8343,1.4975,-0.1186,1
5803,16,electronics,138.35,1700906030,-6407,0,0.7127,0.6632,-1.0203,1.251,1.0037,0
5804,5,clothing,68.24,1700874403,-5335,0,-0.8187,-0.9565,-0.5925,1.3156,-0.4296,0
5805,146,electronics,174.41,1700448520,-6103,0,-0.4472,0.5449,-0.2918,-0.6941,-2.2201,0
5806,183,grocery,54.73,1700495644,-6702,0,1.3119,-0.3301,1.0981,-0.4085,-1.6261,0
5807,27,clothing,0.52,1702522767,-189,0,-0.1143,-1.9601,-1.3129,-0.4918,-0.3365,0
5808,193,pharmacy,114.82,1701534527,-4882,0,0.0563,1.2328,-0.4365,-1.5199,1.5265,0
5809,37,fuel,165.01,1701789806,-4679,0,0.7354,-1.3373,0.6039,-0.3032,-0.7706,0
5810,118,pharmacy,232.3,1701425399,-7146,0,0.0456,-0.0138,0.0514,-0.1857,-1.1723,0
5811,36,clothing,84.18,1701540545,-365243,0,0.0369,-0.7191,-0.9648,-0.6277,-0.9828,0
5812,114,clothing,13.02,1700967035,-600,0,-0.7484,-0.8409,-2.1046,0.215,-0.5021,0
5813,67,restaurant,46.18,1700080570,-365243,0,-0.0109,0.2258,0.1273,0.3072,-0.0752,0
5814,176,restaurant,153.36,1702415733,-365243,0,0.2001,-1.4598,-0.0766,-0.0997,-0.3255,0
5815,42,restaurant,68.2,1702437475,-3333,0,-0.0298,-1.1921,-0.2421,-0.0466,1.1935,0
5816,163,online_retail,120.15,1700952573,-6126,0,-0.0669,-0.7714,-1.8986,-0.1872,0.2899,0
5817,57,online_retail,0.47,1701777182,-5302,0,-0.0814,0.7963,-1.1399,-0.8809,1.8268,0
5818,12,travel,29.1,1700693920,-3577,1,0.4263,-0.5191,0.6584,-0.4629,0.148,1
5819,51,online_retail,114.31,1701499862,-2390,0,-0.8004,-0.2399,-1.0093,-2.7901,-0.4405,0
5820,57,grocery,34.28,1700435643,-954,0,-0.1548,-0.2296,1.4235,0.0986,0.4477,0
5821,31,clothing,49.13,1700597040,-6166,0,1.8961,0.7049,-0.91,-0.8754,-1.329,0
5822,104,pharmacy,102.76,1702298665,-5194,0,1.0787,2.2942,0.3969,-0.2927,1.4709,0
5823,187,clothing,11.88,1701621398,-1626,0,1.0138,-0.8644,-0.0543,0.1832,-0.3533,0
5824,82,restaurant,178.8,1700366447,-1871,0,-0.4902,0.7677,1.3089,1.0921,0.6954,0
5825,185,clothing,15.6,1701207578,-4262,0,1.7177,-0.4883,-0.4075,0.546,0.4377,0
5826,98,fuel,132.16,1702062808,-2025,0,-0.6364,-0.2573,-0.3612,-0.2337,0.5385,0
5827,103,online_retail,34.64,1701958303,-4330,0,-0.015,-2.0361,0.2049,0.2217,0.7943,0
5828,183,clothing,30.11,1701426007,-365243,0,0.1746,0.3966,-1.8636,0.0163,0.0702,0
5829,27,pharmacy,172.18,1700793720,-5553,0,0.6882,0.9265,-0.2993,1.6717,0.2394,0
5830,128,electronics,260.31,1700881979,-641,1,0.7189,0.0853,-0.8619,0.7358,-0.0515,1
5831,169,fuel,23.0,1700522699,-5454,0,0.5797,0.0139,-1.0783,-0.8626,1.7085,0
5832,47,fuel,0.25,1701653986,-1828,0,0.0915,1.0948,2.2486,-1.2281,-0.9352,0
5833,39,clothing,361.32,1700909041,-4703,0,0.0397,-0.7241,-0.0155,-0.7718,-0.3623,0
5834,96,travel,56.46,1700132639,-540,0,0.0436,-0.8341,0.1805,-0.5858,-0.3805,0
5835,190,restaurant,50.65,1700572166,-7203,0,0.5626,0.2069,0.6048,0.4374,-1.0221,0
5836,199,grocery,5.16,1702146002,-5564,0,-0.2089,-0.593,-0.0381,-0.3154,0.5192,0
5837,113,grocery,224.81,1700666495,-2366,0,0.8736,-0.53,-0.5031,1.0111,1.2422,0
5838,131,electronics,15.15,1700058791,-4439,0,0.4164,-0.8656,0.6968,0.7346,1.2436,0
5839,165,grocery,40.87,1700796116,-3502,0,-0.3737,1.6007,-1.2104,0.7868,0.8017,0
5840,154,grocery,54.66,1700139118,-3948,0,0.8756,-1.8923,-1.3622,0.5854,0.8278,0
5841,136,restaurant,166.13,1700529222,-3027,0,-0.3937,-0.1852,-0.2205,-0.588,2.2878,0
5842,110,online_retail,44.55,1701750742,-4733,0,0.9305,-0.9647,0.7249,-1.0845,-0.1629,0
5843,143,restaurant,75.81,1702360650,-3538,0,-0.9108,-1.6424,0.3645,-0.0601,0.3217,0
5844,183,travel,152.97,1701668216,-4175,1,-0.8312,2.4008,-0.1197,1.465,-0.8329,1
5845,75,pharmacy,37.37,1702351316,-7037,0,-0.034,-0.9086,2.1146,2.3404,-0.5052,0
5846,30,electronics,292.44,1701101622,-6717,0,0.2603,-0.0009,1.2518,1.7965,-1.3427,0
5847,118,grocery,159.39,1702470394,-2497,0,-2.1437,-0.4372,-0.9598,-0.3497,0.587,0
5848,141,travel,19.16,1700589352,-6426,0,1.1197,-0.0262,0.8688,-0.3088,1.3018,0
5849,24,electronics,277.16,1701367904,-365243,1,-1.1522,0.243,-2.0334,-0.1202,0.4066,1
5850,33,fuel,159.24,1700027424,-6201,0,-1.5107,0.1174,0.4371,1.0709,1.3739,0
5851,66,grocery,86.7,1700269283,-4287,0,0.0353,0.3691,-1.3468,0.1098,0.3699,0
5852,151,grocery,68.08,1700273370,-4740,0,-0.3873,0.0813,0.4192,-1.1863,0.5896,0
5853,117,restaurant,7.48,1700473514,-5583,0,0.2989,-0.3394,0.8992,-0.3641,1.9156,0
5854,72,clothing,11.21,1700345796,-2090,0,0.6756,-0.0348,0.7407,0.9024,-0.9285,0
5855,25,electronics,28.14,1701040062,-365243,0,-0.1709,-0.5412,2.2293,-1.6011,0.6662,0
5856,147,grocery,72.03,1700594935,-6823,0,-0.6278,-0.8126,0.3855,0.1341,0.7842,0
5857,191,online_retail,436.59,1700160887,-3322,0,0.264,-0.7785,1.0431,0.0533,-0.8727,0
5858,103,electronics,162.08,1700697590,-3582,0,-0.8311,-0.3682,1.5939,-2.5993,0.6552,0
5859,9,pharmacy,11.66,1701039719,-2550,0,0.5832,0.8219,-0.0615,-0.3293,1.408,0
5860,66,online_retail,126.32,1701817820,-1217,0,-1.3394,-1.1013,-2.0119,-0.4302,2.4828,0
5861,151,travel,166.32,1702573817,-4886,0,-1.0017,0.4433,-0.497,-0.2277,-0.9223,0
5862,4,online_retail,53.49,1701197113,-3979,0,-0.5091,-0.8692,1.6316,-0.2736,-1.459,0
5863,194,travel,40.07,1702498362,-365243,0,1.3313,-1.6407,0.7326,-0.0619,1.2457,0
5864,185,clothing,87.85,1701713279,-742,1,-0.9766,1.1257,0.5182,0.2153,0.2096,0
5865,26,grocery,73.22,1700452282,-6309,0,-0.9073,3.1623,0.0718,-0.1818,-0.3611,0
5866,112,online_retail,30.82,1700754380,-6899,0,0.3324,0.3839,0.6499,-0.2312,0.6686,0
5867,14,pharmacy,50.65,1700923733,-4186,0,0.9768,1.7874,0.2977,0.9693,-0.982,0
5868,162,restaurant,78.62,1701130700,-1715,0,-0.2605,-1.3003,-1.1884,0.0833,0.6068,0
5869,104,grocery,86.73,1702579072,-5083,0,0.5283,-0.6941,0.7965,-1.1112,-0.6193,0
5870,180,electronics,75.88,1700700149,-7226,0,-0.0754,-0.8183,-0.7239,0.3104,-0.4044,0
5871,43,fuel,187.15,1701616933,-4045,0,-0.1358,1.607,0.7809,0.0053,-0.5881,0
5872,25,travel,12.65,1700757758,-648,1,1.5112,-0.2174,0.1632,-0.1186,0.4349,1
5873,174,electronics,40.49,1702086508,-365243,0,-1.7361,0.1853,0.979,0.3334,0.9541,0
5874,161,clothing,138.56,1700927028,-365243,0,-0.0807,0.8378,-1.3367,1.6011,1.458,0
5875,94,travel,105.49,1701828864,-243,0,0.7371,0.534,-2.0516,-1.0426,0.352,0
5876,177,restaurant,250.43,1700088074,-6807,0,-0.7616,0.8066,-0.1771,-0.5972,0.1119,0
5877,83,travel,88.68,1701156921,-7002,0,-1.7506,-1.6299,-0.3952,-0.3907,-0.2841,0
5878,139,fuel,101.65,1701266410,-5996,0,-0.2589,-2.8588,0.2566,1.2629,-0.8595,0
5879,131,online_retail,122.06,1701504895,-4315,0,0.1864,1.1429,-0.5758,-1.8159,1.2271,0
5880,86,pharmacy,20.6,1701102779,-4105,0,-0.98,-0.1759,-1.0522,-0.9865,-0.8302,0
5881,175,online_retail,139.94,1701588779,-365243,0,0.4967,0.8006,0.9924,0.4305,-0.9341,0
5882,182,grocery,35.65,1701876485,-365243,0,-0.7136,-0.312,1.2416,0.5209,0.058,0
5883,111,fuel,55.25,1701236635,-13,0,0.5343,-1.3299,2.4019,-0.8091,-0.434,0
5884,128,pharmacy,1.41,1702476036,-365243,0,-1.0343,-1.2446,-0.6028,0.3836,0.1202,0
5885,88,fuel,185.51,1702219369,-365243,0,-1.1617,-1.5471,-1.6078,1.0039,1.2985,0
5886,65,grocery,306.82,1700146101,-3018,0,0.0978,0.1983,-1.1734,0.3875,-0.4205,0
5887,157,travel,6.21,1700751727,-690,0,-3.471,-1.3549,1.4047,0.9842,-0.111,0
5888,130,clothing,100.84,1700089067,-5879,0,0.2842,-0.4753,-0.4064,-0.2046,-1.1412,0
5889,121,grocery,323.85,1700053520,-3139,0,0.5662,1.0232,0.5637,0.8942,-0.0135,0
5890,148,grocery,93.37,1702148616,-3741,0,-1.3499,0.1223,1.0011,1.1845,0.8613,0
5891,83,pharmacy,159.92,1702250185,-365243,0,0.3184,1.8653,0.2552,-1.3115,-0.5292,0
5892,176,restaurant,12.57,1700944339,-3575,0,0.1224,-2.0373,-0.3206,1.1019,1.3249,0
5893,115,online_retail,28.08,1700945229,-6328,0,0.2457,-0.2064,0.5878,0.3159,-1.2385,0
5894,189,travel,42.42,1700132316,-5101,0,-0.2717,0.4275,-3.7772,-0.1488,-0.0788,0
5895,115,grocery,397.21,1700067952,-4304,0,0.777,-1.1234,0.1126,-2.0438,-0.5395,0
5896,37,clothing,152.22,1700792922,-6672,0,0.0477,-1.5293,-0.6323,0.5298,0.7356,0
5897,142,electronics,216.86,1701565647,-1324,0,0.6718,-1.5131,-1.1625,-0.1157,-0.4618,0
5898,109,travel,66.76,1700912737,-2866,0,-0.2148,-0.7578,1.7783,-1.1332,0.7756,0
5899,179,restaurant,126.16,1701073568,-365243,0,1.2812,-0.9024,1.4272,1.7822,-0.3614,0
5900,45,fuel,131.51,1701686018,-2503,0,0.4551,-0.7567,1.4039,-1.8214,-0.967,0
5901,24,grocery,84.15,1700254166,-1766,0,0.8507,0.6818,0.1325,0.9349,-1.9298,0
5902,20,clothing,210.35,1702273162,-7046,0,0.8656,0.2773,0.7544,-0.3824,1.1976,0
5903,120,travel,17.23,1702415545,-1554,0,0.9576,-0.1888,-0.5708,0.1611,-0.9997,0
5904,121,clothing,22.73,1700962239,-5779,1,-0.5543,0.3106,0.0059,-1.6506,1.0713,1
5905,132,clothing,36.25,1701676177,-2292,0,0.4051,0.3597,0.1544,-0.8162,1.5633,0
5906,69,online_retail,36.6,1700205532,-1986,1,-0.2896,-2.146,-1.4586,1.1776,0.3082,1
5907,112,pharmacy,6.22,1700649914,-365243,0,1.3203,0.1673,-0.5642,-0.6919,1.0558,0
5908,106,fuel,54.32,1702047537,-238,0,0.6203,-1.2295,0.7204,-0.2616,-0.2262,0
5909,111,restaurant,22.38,1701859268,-3318,0,1.5554,2.0071,-0.7463,-2.1516,0.1664,0
5910,107,online_retail,156.14,1701110428,-365243,0,1.0567,-0.2389,-0.6113,-1.0115,0.0575,0
5911,46,travel,86.7,1700477563,-3556,0,-1.4202,-0.3319,-0.3423,0.5145,0.8472,0
5912,195,grocery,44.72,1700172263,-365243,0,-0.4384,-1.205,-1.294,0.9254,1.4801,0
5913,90,restaurant,33.76,1700513279,-365243,0,-1.2238,1.881,1.8762,-0.8383,-0.1568,0
5914,17,grocery,82.81,1700704914,-1308,0,0.7373,-0.043,-0.3766,1.0979,0.7323,0
5915,148,electronics,56.92,1700316161,-2086,0,-0.8875,0.5589,0.3227,-0.1466,-0.447,0
5916,103,clothing,5.73,1701499090,-1820,0,-0.963,-0.2565,-0.4918,0.5334,1.3068,0
5917,150,electronics,109.42,1700444605,-32,0,-0.3841,0.2791,-0.8942,-0.0719,0.6929,0
5918,191,pharmacy,69.27,1700728666,-365243,0,-0.1404,-0.3323,-0.3696,0.3389,-0.085,0
5919,194,clothing,32.42,1702253749,-3687,0,-0.842,1.0748,-0.6085,1.2533,-1.2018,0
5920,39,fuel,34.31,1700604918,-365243,0,2.0653,1.2817,-1.1229,0.0343,0.0712,0
5921,137,restaurant,60.29,1700990975,-1643,0,-0.7105,1.3069,0.8667,0.9562,0.8839,0
5922,88,grocery,385.01,1701772147,-6902,1,-0.3986,0.6594,-0.5073,-1.7862,-0.1596,1
5923,179,online_retail,158.78,1700555568,-365243,1,1.4509,-1.383,0.317,0.0425,-1.0168,1
5924,199,pharmacy,183.0,1701190888,-578,0,0.7741,1.8142,-0.267,-0.5074,0.169,0
5925,60,fuel,55.31,1702031172,-5258,0,0.5802,-1.1337,0.6206,0.0677,-1.6683,0
5926,191,grocery,177.14,1702559909,-3910,0,-0.5194,-0.0045,-0.415,0.2507,0.0109,0
5927,4,restaurant,268.14,1700713341,-1224,0,-0.6759,1.5074,-1.5942,-0.7061,0.9487,0
5928,121,travel,2.08,1700934836,-4077,0,0.613,-0.0389,1.5324,-0.8024,0.7679,0
5929,180,pharmacy,6.43,1702255060,-2653,0,-1.4249,-0.1656,0.366,0.5462,-0.5203,0
5930,54,electronics,14.39,1702373684,-447,0,-1.1911,1.8051,-0.0207,-1.0032,-0.5274,0
5931,36,electronics,13.02,1702341487,-3420,0,0.9213,1.2063,-0.6066,1.9891,-0.5194,0
5932,55,online_retail,60.6,1700525982,-4374,0,-0.5943,-0.743,-0.837,0.2912,-0.5315,0
5933,186,grocery,144.41,1701176303,-3042,0,-0.9464,-0.4455,0.922,-1.9933,0.6003,0
5934,101,grocery,325.27,1701004181,-2580,0,-0.9477,1.3953,1.784,-0.2745,1.7185,0
5935,92,grocery,54.09,1701572464,-5921,0,-0.7583,-1.2932,-1.6677,-1.5319,0.027,0
5936,196,pharmacy,116.63,1700432636,-1423,0,-1.1586,2.5106,-0.5157,-0.7623,-0.5533,0
5937,72,restaurant,100.92,1701424009,-5080,0,0.4422,0.5455,0.9982,0.2796,1.3456,0
5938,58,travel,49.95,1701610719,-6746,0,0.0448,0.2335,0.414,-0.0927,0.0274,0
5939,1,electronics,365.9,1701451627,-365243,1,-1.2657,-0.4271,1.9564,0.205,-1.0616,1
5940,192,fuel,89.64,1702211099,-365243,0,0.2998,1.3086,0.8089,0.9583,-0.9886,0
5941,103,clothing,142.69,1702108062,-6735,0,-0.8561,-0.5369,0.4737,0.5637,0.0807,0
5942,187,pharmacy,21.52,1702581517,-5669,0,1.3885,0.1153,0.9216,-1.8665,0.5577,0
5943,50,pharmacy,44.67,1702241560,-59,0,2.1572,0.2815,-0.0389,0.2432,0.101,0
5944,29,restaurant,111.24,1700657729,-3160,0,-1.0874,0.3331,-0.4536,-0.1542,-0.6839,0
5945,10,electronics,13.33,1700898728,-459,0,0.7055,-1.354,-0.3667,1.1051,1.0436,0
5946,107,online_retail,147.14,1700347238,-104,0,-0.1892,-1.81,1.4905,-0.259,-0.4921,0
5947,75,travel,14.32,1701538282,-365243,0,0.1997,0.225,-0.231,0.0977,0.3336,0
5948,166,restaurant,39.22,1702384703,-365243,0,-1.2444,-0.6033,0.7521,1.3235,0.9708,0
5949,89,fuel,27.12,1700985080,-6248,0,-0.6179,0.8097,-0.7075,-0.4676,-1.019,0
5950,122,electronics,6.29,1701307729,-742,0,-0.2498,-0.5065,1.1388,-1.2277,0.6624,0
5951,199,restaurant,31.56,1701467962,-3407,0,1.6196,-0.2734,1.5249,-1.4551,1.3225,0
5952,190,electronics,242.49,1700596196,-1573,0,-1.1464,0.0681,-1.2714,0.4782,2.0214,0
5953,191,electronics,2.73,1702221658,-6445,0,-0.4781,-1.4461,-0.3769,0.9029,0.4257,0
5954,188,online_retail,1.7,1702381665,-365243,0,2.9395,0.0204,1.3787,-1.8086,1.6811,0
5955,124,pharmacy,121.83,1702137885,-365243,0,-0.032,-0.0857,-1.6146,-0.6203,-0.281,0
5956,181,travel,45.71,1701922244,-4724,0,0.5057,-0.1267,2.1984,-1.9039,0.5145,0
5957,121,pharmacy,26.1,1701895052,-3413,0,-2.5682,-0.0696,0.4579,-0.2753,1.423,0
5958,93,clothing,71.11,1700739270,-5204,0,0.7171,0.4183,0.3509,-0.6575,-0.255,0
5959,102,travel,31.02,1701399155,-365243,0,2.2337,-0.2566,-1.0776,1.5399,1.0212,0
5960,185,electronics,49.76,1701097584,-6504,0,-0.1468,-1.001,1.4024,-0.3649,0.6946,0
5961,183,restaurant,125.64,1700523343,-2135,0,0.9992,-0.0814,0.9345,-0.281,-0.6736,0
5962,161,fuel,12.43,1701968946,-428,0,-1.5811,0.9932,-0.4318,0.1258,0.2597,0
5963,30,online_retail,321.03,1700377403,-6511,0,0.1984,-0.4016,-0.457,0.083,-2.4039,0
5964,51,travel,4.35,1701495166,-6487,0,-2.2895,0.6958,1.558,0.569,1.604,0
5965,88,clothing,164.27,1701340124,-6491,0,0.7038,0.442,-1.2769,0.3199,-0.7547,0
5966,75,electronics,128.95,1702424519,-365243,0,-1.357,0.6308,0.2236,0.2737,-0.2839,0
5967,128,fuel,33.14,1701028512,-1945,0,1.6779,0.7063,-0.6836,-0.0684,-1.4944,0
5968,182,travel,12.59,1700787069,-365243,0,-1.2299,-0.5007,0.1848,0.0439,-0.0689,0
5969,21,pharmacy,191.31,1701413906,-5974,0,-3.491,-1.2943,-0.6062,0.6504,-0.3763,0
5970,39,pharmacy,113.82,1702375124,-365243,0,0.0757,-0.3326,1.5029,0.2695,-0.3207,0
5971,100,travel,34.37,1702281768,-1272,0,1.4538,-0.5413,-0.2856,-1.4844,0.7299,0
5972,110,travel,1.71,1700484948,-4980,0,-0.005,0.5442,1.41,1.7991,-0.3362,0
5973,128,travel,278.86,1700569385,-4582,0,0.2077,0.2101,0.28,-0.0497,1.1912,0
5974,64,fuel,51.79,1701077280,-5522,0,-0.4017,1.8592,-0.3961,-0.7395,-0.7837,0
5975,190,pharmacy,19.39,1701139987,-365243,0,-0.52,-0.0093,-1.6235,-1.8016,-0.8203,0
5976,181,restaurant,242.85,1700547929,-365243,0,0.1337,0.1951,-0.2687,0.1203,-0.3397,0
5977,169,clothing,44.48,1702306995,-6091,0,-0.5922,0.7017,0.1888,0.3772,-0.0111,0
5978,148,clothing,62.22,1700305056,-1932,0,0.1781,0.5663,1.9356,-0.4479,-0.6068,0
5979,78,online_retail,331.94,1700506313,-2496,1,1.702,-0.3731,-0.3874,-1.13,1.2317,1
5980,21,electronics,171.16,1700370371,-247,0,-0.3148,-0.8381,-0.5311,0.7097,0.0258,0
5981,165,grocery,10.56,1700485774,-2818,1,0.0019,0.4567,-1.185,0.453,1.3708,0
5982,98,restaurant,539.61,1700202546,-6843,1,0.8475,-0.0299,-0.9605,-1.2199,0.6147,1
5983,7,pharmacy,269.62,1700128773,-6565,0,-1.8102,-1.1716,-0.4111,-0.7402,0.5537,0
5984,189,electronics,30.01,1702206810,-2172,0,1.3769,0.2063,1.0102,-0.0437,0.438,0
5985,174,online_retail,68.79,1700712923,-3332,0,-0.0662,0.8175,1.5298,0.8363,-1.5401,0
5986,16,electronics,195.11,1701347962,-7085,0,-1.0921,0.2946,0.0944,1.0363,-0.2057,0
5987,16,travel,66.82,1700927445,-2925,0,-0.7795,-0.5621,-0.4808,0.1497,0.3821,0
5988,89,grocery,65.77,1700107966,-7279,0,1.0597,-1.1789,-0.6076,1.0058,0.6528,0
5989,140,pharmacy,96.37,1700693187,-5719,0,0.9011,0.701,-0.9852,1.6465,-0.9065,0
5990,144,grocery,145.86,1700177297,-2061,0,0.2998,1.57,-1.5296,0.1274,-1.1907,0
5991,165,restaurant,109.55,1700705906,-3335,0,1.0158,-1.0979,-0.8969,0.4185,0.679,0
5992,80,grocery,98.5,1701439977,-4896,0,0.1956,0.6371,0.8276,0.2981,-0.3105,0
5993,77,electronics,46.47,1700330453,-7191,0,-1.4024,-1.042,0.9195,0.317,-0.216,0
5994,172,grocery,99.45,1700610784,-945,0,-0.519,-1.4308,0.9082,-0.5536,-0.2258,0
5995,5,grocery,10.9,1700685628,-365243,0,0.8302,-0.7392,0.1747,-0.2076,-0.0159,0
5996,162,clothing,52.69,1701789290,-5362,0,-0.9862,0.5208,0.3077,0.8945,0.0511,0
5997,109,pharmacy,20.87,1700760397,-365243,0,-1.283,-0.2116,-1.3754,1.6717,-0.3539,0
5998,13,pharmacy,77.13,1700110078,-365243,0,0.0608,0.2245,-0.3754,1.2314,0.0272,0
5999,71,electronics,30.39,1701144818,-365243,0,-0.7915,-0.2172,0.3378,-0.4894,-0.2936,0
6000,188,fuel,70.51,1700443092,-365243,0,0.436,-0.2055,0.2316,0.1912,-0.6507,0
6001,142,grocery,150.2,1700688839,-176,0,-0.5065,-1.6626,1.2048,0.292,-0.3623,0
6002,53,grocery,56.91,1702226015,-365243,0,-0.7322,-2.006,-1.4521,1.6562,-1.1633,0
6003,26,travel,24.68,1702137630,-2725,0,-0.415,0.934,-1.1913,0.243,-0.5814,0
6004,12,pharmacy,25.23,1702256726,-365243,0,-0.6096,0.0371,-1.4286,-0.4734,-0.0531,0
6005,158,grocery,236.72,1700775128,-1318,0,-1.8669,1.5646,1.3593,-1.4414,-0.7417,0
6006,162,pharmacy,556.35,1700682701,-4573,1,1.6526,0.9731,0.7925,0.8669,0.3296,1
6007,59,grocery,3.73,1702355584,-6527,0,0.0323,-0.7013,-0.0119,1.5021,1.4128,0
6008,5,clothing,285.99,1701157500,-6700,0,-0.3356,-1.6338,-0.2333,-2.684,0.5439,0
6009,196,electronics,11.94,1701455362,-5812,0,-0.5226,-0.9831,-1.2018,-0.5627,-1.1705,0
6010,57,pharmacy,105.83,1702087515,-3368,0,0.5266,-2.2671,0.5159,0.7663,0.6615,0
6011,48,restaurant,80.19,1701078181,-1675,0,-0.916,-0.225,-0.273,-1.6319,-1.117,0
6012,150,electronics,4.78,1701248756,-334,0,0.5906,-1.1138,1.4488,0.4435,-1.0665,0
6013,161,travel,34.98,1700977602,-5368,0,0.9486,-0.0765,1.2329,0.1012,0.7262,0
6014,25,electronics,149.55,1702190527,-1265,0,0.586,-0.3094,-0.2758,0.426,0.3702,0
6015,46,grocery,36.66,1701928945,-3178,0,1.2394,0.8,0.4468,-1.605,0.8833,0
6016,4,travel,65.46,1702420056,-2946,0,0.1681,-0.4677,-0.0838,-2.5653,1.4986,0
6017,19,electronics,119.72,1701714185,-365243,0,0.3587,1.7909,2.5338,-2.6692,-0.6914,0
6018,133,online_retail,7.43,1701670411,-4781,0,-0.2573,0.0665,-0.9426,1.1352,1.3829,0
6019,197,travel,178.74,1701354559,-4657,0,-1.542,0.7647,-1.2167,0.3496,-0.8708,0
6020,58,online_retail,4.25,1701972418,-4219,0,0.9828,1.07,0.0951,1.5449,-0.3759,0
6021,191,restaurant,30.43,1702145575,-5155,0,0.5147,0.4722,-0.1207,0.6825,0.8128,0
6022,145,electronics,144.0,1701615737,-365243,0,-0.6112,0.3314,-0.0738,0.1604,1.5728,0
6023,131,pharmacy,242.9,1700759904,-7132,0,-1.0319,1.2292,-0.4308,-0.4223,-0.4072,0
6024,16,pharmacy,142.85,1701096141,-4936,0,-0.0875,0.0813,-0.6935,-2.2466,0.4297,0
6025,13,fuel,25.75,1701711742,-416,0,-0.2962,-1.0947,-0.1854,-0.1096,2.2595,0
6026,12,grocery,1421.84,1701534038,-708,1,1.1863,1.2261,0.3693,0.593,0.2928,1
6027,134,online_retail,171.29,1700006220,-365243,1,-1.5866,0.3989,-0.5573,-1.173,-0.9456,1
6028,127,travel,47.23,1700616139,-3367,0,-0.663,1.0451,-1.647,0.5918,2.2044,0
6029,43,fuel,200.42,1700710114,-3504,0,2.162,-0.0578,0.1949,1.5927,-0.8401,0
6030,118,fuel,6.85,1701928337,-4443,0,1.5743,-0.0398,1.6925,-0.7941,0.6561,0
6031,142,clothing,81.21,1700127636,-6181,0,1.2408,0.0783,-1.4354,0.9584,0.6825,0
6032,18,online_retail,337.05,1702512873,-365243,0,-0.7343,0.3318,0.0127,-0.8046,-0.9725,0
6033,62,travel,10.55,1701863296,-2560,0,-1.5898,0.8034,-0.571,0.5595,1.0111,0
6034,162,fuel,77.84,1700281253,-4945,0,-0.8317,-0.0909,-1.1997,0.8552,-1.4871,0
6035,80,clothing,14.21,1702154478,-3972,0,0.2655,-0.3367,0.8433,-0.0688,1.9833,0
6036,162,fuel,220.71,1702063126,-4631,0,-0.1021,0.1555,0.834,0.4923,-0.7873,0
6037,146,grocery,88.61,1700349706,-2958,0,0.3063,-0.561,1.7872,-2.1503,1.2551,0
6038,147,restaurant,26.74,1700381598,-6917,0,-0.0597,-1.2914,-1.3224,0.1374,-1.1844,0
6039,99,online_retail,36.68,1702340567,-1730,0,0.4738,-0.3943,0.3402,-1.4862,-2.4311,0
6040,162,clothing,72.7,1700807449,-365243,0,-1.3664,1.6797,1.195,0.7032,0.8659,0
6041,159,restaurant,129.23,1701623201,-365243,0,0.4349,2.2683,-0.3464,0.7073,-0.3813,0
6042,121,travel,66.84,1700438701,-1042,0,0.4582,1.427,-0.579,-1.808,-0.5212,0
6043,175,grocery,20.98,1702284612,-27,0,-1.6788,0.1927,-0.1349,-1.5587,-2.7759,0
6044,43,clothing,123.15,1700010372,-2584,0,0.0221,3.3805,-0.2551,-0.598,-1.437,0
6045,103,travel,12.6,1700499900,-1053,0,0.7151,-0.9219,-1.253,1.2107,-0.6377,0
6046,151,fuel,165.76,1701148626,-1675,0,0.1299,0.6474,-1.5515,-0.8163,1.8829,0
6047,60,pharmacy,50.35,1700333477,-3056,0,-0.7611,-0.5776,-0.3943,1.104,1.6835,0
6048,124,electronics,105.76,1702375579,-6802,0,0.2326,0.058,-0.4191,0.8443,-0.4661,0
6049,144,travel,42.27,1701886780,-1659,0,-0.1482,1.7593,0.1753,0.5547,-0.435,0
6050,70,restaurant,110.59,1700715030,-4736,0,-0.3631,-1.6575,0.9876,-0.3666,-0.2335,0
6051,106,grocery,219.99,1700095856,-3952,0,1.2857,1.1992,-0.5989,-0.3925,-1.9515,0
